pdf,thumb,ok,width,height,bytes,error
"D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\ Psicología\Cómo detectar mentiras  Una guía para utilizar en el trabajo, la política y la familia 55 (Paul Ekman).pdf","D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\ Psicología\Cómo detectar mentiras  Una guía para utilizar en el trabajo, la política y la familia 55 (Paul Ekman).cover.jpg",True,387,600,44559,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\ Psicología\El espejismo de Dios - Richard Dawkins.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\ Psicología\El espejismo de Dios - Richard Dawkins.cover.jpg,True,425,600,28684,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\ Psicología\Fundamentos De Psicologia Politica (Reich Wilhelm).pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\ Psicología\Fundamentos De Psicologia Politica (Reich Wilhelm).cover.jpg,True,461,600,50697,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\ Psicología\Hayek - El Orden Sensorial.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\ Psicología\Hayek - El Orden Sensorial.cover.jpg,True,408,600,36922,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\ Psicología\Huemer - Por qué la gente es irracional con la política.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\ Psicología\Huemer - Por qué la gente es irracional con la política.cover.jpg,True,464,600,18908,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\ Psicología\Introduccion a la Psicologia Social.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\ Psicología\Introduccion a la Psicologia Social.cover.jpg,True,493,600,51832,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\ Psicología\Psicologia De La Amenaza Politica Y El Miedo (Lira Kornfeld Elizabeth).pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\ Psicología\Psicologia De La Amenaza Politica Y El Miedo (Lira Kornfeld Elizabeth).cover.jpg,True,464,600,5707,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\ Psicología\Psicologia Social Para Principiantes (Adamson Gladys).pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\ Psicología\Psicologia Social Para Principiantes (Adamson Gladys).cover.jpg,True,421,600,67813,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\ Psicología\Psicología comunitaria y políticas sociales Reflexiones y experiencias.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\ Psicología\Psicología comunitaria y políticas sociales Reflexiones y experiencias.cover.jpg,True,464,600,61150,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\ Psicología\Psicología de las organizaciones.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\ Psicología\Psicología de las organizaciones.cover.jpg,True,464,600,37224,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\ Psicología\Psicología evolucionista.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\ Psicología\Psicología evolucionista.cover.jpg,True,464,600,65728,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\ Psicología\Psicología política (José Manuel Sabucedo Cameselle).pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\ Psicología\Psicología política (José Manuel Sabucedo Cameselle).cover.jpg,True,464,600,24747,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\ Psicología\Psicología.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\ Psicología\Psicología.cover.jpg,True,464,600,66624,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\ Psicología\Teoría de Señales\ Teoría de señales.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\ Psicología\Teoría de Señales\ Teoría de señales.cover.jpg,True,464,600,63937,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\ Psicología\Teoría de Señales\Los límites del costo de las señales costosas.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\ Psicología\Teoría de Señales\Los límites del costo de las señales costosas.cover.jpg,True,464,600,58887,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\Capella - Cognición.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\Capella - Cognición.cover.jpg,True,464,600,56884,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\Capella - Emociones.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\Capella - Emociones.cover.jpg,True,464,600,51936,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\Capella - Inteligencia.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\Capella - Inteligencia.cover.jpg,True,464,600,94337,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\Capella - Naturaleza Humana.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\Capella - Naturaleza Humana.cover.jpg,True,464,600,71900,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\Capella - Vida.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\Capella - Vida.cover.jpg,True,464,600,52456,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\Ciencia en una sociedad anarcocapitalista - Bastos.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\Ciencia en una sociedad anarcocapitalista - Bastos.cover.jpg,True,396,600,55762,
"D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\Rothbard - Ciencia, Tecnología y Gobierno.pdf","D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\⚛️ Ciencias\Rothbard - Ciencia, Tecnología y Gobierno.cover.jpg",True,464,600,36630,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏚️ Pobreza\ Hazlitt - La Conquista de la Pobreza.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏚️ Pobreza\ Hazlitt - La Conquista de la Pobreza.cover.jpg,True,464,600,30933,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏚️ Pobreza\Artículos cortos\Block - Políticas bien intencionadas que hacen la vida más cara.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏚️ Pobreza\Artículos cortos\Block - Políticas bien intencionadas que hacen la vida más cara.cover.jpg,True,464,600,60461,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏚️ Pobreza\Artículos cortos\Block - Una guía sobre empleos y desempleados.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏚️ Pobreza\Artículos cortos\Block - Una guía sobre empleos y desempleados.cover.jpg,True,464,600,38610,
"D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏚️ Pobreza\Artículos cortos\Bylund - Economía 101, más riqueza significa menos pobreza.pdf","D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏚️ Pobreza\Artículos cortos\Bylund - Economía 101, más riqueza significa menos pobreza.cover.jpg",True,464,600,53165,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏚️ Pobreza\Artículos cortos\Huerta - ¿Quién paga el impuesto a la riqueza_ los ricos o los pobres_.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏚️ Pobreza\Artículos cortos\Huerta - ¿Quién paga el impuesto a la riqueza_ los ricos o los pobres_.cover.jpg,True,465,600,66381,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏚️ Pobreza\Artículos cortos\Riqueza y Pobreza.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏚️ Pobreza\Artículos cortos\Riqueza y Pobreza.cover.jpg,True,464,600,46312,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏚️ Pobreza\Artículos cortos\Woods - ¿Los capitalistas están embaucando a los pobres_.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏚️ Pobreza\Artículos cortos\Woods - ¿Los capitalistas están embaucando a los pobres_.cover.jpg,True,464,600,59070,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏚️ Pobreza\Hazlitt - El problema de la pobreza.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏚️ Pobreza\Hazlitt - El problema de la pobreza.cover.jpg,True,464,600,62026,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏚️ Pobreza\Hazlitt - La cura de la pobreza.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏚️ Pobreza\Hazlitt - La cura de la pobreza.cover.jpg,True,464,600,38878,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏚️ Pobreza\Hazlitt - ¿Puede el Estado reducir la pobreza_.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏚️ Pobreza\Hazlitt - ¿Puede el Estado reducir la pobreza_.cover.jpg,True,464,600,43426,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏥 Salud\ Pandemonium web.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏥 Salud\ Pandemonium web.cover.jpg,True,389,600,69442,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏥 Salud\Artículos\Jeff Deist - ¿Puede la ciencia económica salvar la medicina_.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏥 Salud\Artículos\Jeff Deist - ¿Puede la ciencia económica salvar la medicina_.cover.jpg,True,464,600,85971,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏥 Salud\Artículos\La digitalización podría llevar la atención médica más allá de la «sanidad gubernamental».pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏥 Salud\Artículos\La digitalización podría llevar la atención médica más allá de la «sanidad gubernamental».cover.jpg,True,464,600,88689,
"D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏥 Salud\Artículos\Lo primero es no hacer daño, Estado frente a Mercado ante la pandemia global.pdf","D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏥 Salud\Artículos\Lo primero es no hacer daño, Estado frente a Mercado ante la pandemia global.cover.jpg",True,425,600,43926,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏥 Salud\Artículos\Los funcionarios de salud pública dicen «confíen en nosotros». Los datos dicen lo contrario_.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏥 Salud\Artículos\Los funcionarios de salud pública dicen «confíen en nosotros». Los datos dicen lo contrario_.cover.jpg,True,464,600,69374,
"D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏥 Salud\Artículos\Pandemias, infección y libertarismo.pdf","D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏥 Salud\Artículos\Pandemias, infección y libertarismo.cover.jpg",True,464,600,62418,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏥 Salud\Artículos\Rockwell - ¿Qué diría Murray sobre el coronavirus_.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏥 Salud\Artículos\Rockwell - ¿Qué diría Murray sobre el coronavirus_.cover.jpg,True,464,600,62251,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏥 Salud\Artículos\Viruela_ los mitos históricos detrás de las vacunas obligatorias.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏥 Salud\Artículos\Viruela_ los mitos históricos detrás de las vacunas obligatorias.cover.jpg,True,464,600,87853,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏥 Salud\Artículos\¿Vacunar por la democracia global_ El imperio de EEUU se vuelve terapéutico.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏥 Salud\Artículos\¿Vacunar por la democracia global_ El imperio de EEUU se vuelve terapéutico.cover.jpg,True,464,600,80629,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏥 Salud\Caplan - Por qué debemos separar la salud y el Estado.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏥 Salud\Caplan - Por qué debemos separar la salud y el Estado.cover.jpg,True,464,600,32646,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏥 Salud\Huerta - Los efectos economicos de la pandemia.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏥 Salud\Huerta - Los efectos economicos de la pandemia.cover.jpg,True,425,600,34377,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏥 Salud\Pandemonium - De la pandemia al control total.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏥 Salud\Pandemonium - De la pandemia al control total.cover.jpg,True,418,600,72310,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏥 Salud\pandemonium-ii-la-cura.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\🏥 Salud\pandemonium-ii-la-cura.cover.jpg,True,418,600,62381,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\👨‍👩‍👧‍👦 Familia\Gordon - Jefferson sobre la familia y la libertad.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\👨‍👩‍👧‍👦 Familia\Gordon - Jefferson sobre la familia y la libertad.cover.jpg,True,465,600,63982,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\👨‍👩‍👧‍👦 Familia\Hoppe - Sobre el Origen de la Propiedad y la Familia.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\👨‍👩‍👧‍👦 Familia\Hoppe - Sobre el Origen de la Propiedad y la Familia.cover.jpg,True,464,600,67093,
"D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\👨‍👩‍👧‍👦 Familia\La formación de la familia, la fertilidad y el fracaso_ una reseña de la literatura sobre el aumento de los precios y su impacto en la institución de la familia.pdf","D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\👨‍👩‍👧‍👦 Familia\La formación de la familia, la fertilidad y el fracaso_ una reseña de la literatura sobre el aumento de los precios y su impacto en la institución de la familia.cover.jpg",True,463,600,37776,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\👨‍👩‍👧‍👦 Familia\Las madres solteras y el feminismo arruinan a los niños.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\👨‍👩‍👧‍👦 Familia\Las madres solteras y el feminismo arruinan a los niños.cover.jpg,True,464,600,78109,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\👨‍👩‍👧‍👦 Familia\Lozano - La Empresa Familiar y los Nuevos Retos de Gestión.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\👨‍👩‍👧‍👦 Familia\Lozano - La Empresa Familiar y los Nuevos Retos de Gestión.cover.jpg,True,428,600,16808,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\👨‍👩‍👧‍👦 Familia\Lozano - La internacionalización de la empresa familiar - Fernando Nogales Lozano.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\👨‍👩‍👧‍👦 Familia\Lozano - La internacionalización de la empresa familiar - Fernando Nogales Lozano.cover.jpg,True,425,600,25074,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\👨‍👩‍👧‍👦 Familia\Niños\En inglés\Capitalism for Kids.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\👨‍👩‍👧‍👦 Familia\Niños\En inglés\Capitalism for Kids.cover.jpg,True,464,600,68915,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\👨‍👩‍👧‍👦 Familia\Niños\En inglés\CMOM Political Economy  Kids are Keynesians.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\👨‍👩‍👧‍👦 Familia\Niños\En inglés\CMOM Political Economy  Kids are Keynesians.cover.jpg,True,464,600,59697,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\👨‍👩‍👧‍👦 Familia\Niños\En inglés\Economics for Kids.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\👨‍👩‍👧‍👦 Familia\Niños\En inglés\Economics for Kids.cover.jpg,True,464,600,75894,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\👨‍👩‍👧‍👦 Familia\Niños\En inglés\Making Kids Worthless  Social Security_s Contribution to the Fertility Crisis.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\👨‍👩‍👧‍👦 Familia\Niños\En inglés\Making Kids Worthless  Social Security_s Contribution to the Fertility Crisis.cover.jpg,True,464,600,53835,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\👨‍👩‍👧‍👦 Familia\Niños\En inglés\Set Kids Free to Work.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\👨‍👩‍👧‍👦 Familia\Niños\En inglés\Set Kids Free to Work.cover.jpg,True,464,600,75672,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\👨‍👩‍👧‍👦 Familia\Niños\En inglés\Teach Your Children Well.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\👨‍👩‍👧‍👦 Familia\Niños\En inglés\Teach Your Children Well.cover.jpg,True,464,600,62771,
"D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\👨‍👩‍👧‍👦 Familia\Niños\En inglés\Teaching Kids about the Environment, Government Style.pdf","D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\👨‍👩‍👧‍👦 Familia\Niños\En inglés\Teaching Kids about the Environment, Government Style.cover.jpg",True,464,600,64454,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\👨‍👩‍👧‍👦 Familia\Niños\En inglés\Why Police Do Nothing While Kids Are Killed.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\👨‍👩‍👧‍👦 Familia\Niños\En inglés\Why Police Do Nothing While Kids Are Killed.cover.jpg,True,464,600,74765,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\👨‍👩‍👧‍👦 Familia\Niños\McElroy - El área gris de los derechos de los niños.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\👨‍👩‍👧‍👦 Familia\Niños\McElroy - El área gris de los derechos de los niños.cover.jpg,True,464,600,41121,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\👨‍👩‍👧‍👦 Familia\Niños\Rothbard - Niños y Derechos.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\👨‍👩‍👧‍👦 Familia\Niños\Rothbard - Niños y Derechos.cover.jpg,True,464,600,72488,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\👨‍👩‍👧‍👦 Familia\Niños\¿Quién educa a los niños_ ¿Los padres o el Estado_.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\👨‍👩‍👧‍👦 Familia\Niños\¿Quién educa a los niños_ ¿Los padres o el Estado_.cover.jpg,True,464,600,59696,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\👨‍👩‍👧‍👦 Familia\Niños\¿Qué pasa con los niños ricos revolucionarios_.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\👨‍👩‍👧‍👦 Familia\Niños\¿Qué pasa con los niños ricos revolucionarios_.cover.jpg,True,464,600,90432,
D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\👨‍👩‍👧‍👦 Familia\Rothbard - La era Progresista y la Familia.pdf,D:\Documentos\Acracia\Biblioteca Acracia\   👀 TEMAS\➕ TEMAS VARIOS\👨‍👩‍👧‍👦 Familia\Rothbard - La era Progresista y la Familia.cover.jpg,True,463,600,41175,
